ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789696590	73757	5079240	201	88241	17390	143253681	1188883818	88722	2540192	2539048
1789696620	73787	5078032	201	87581	16460	143326805	1189450327	88702	2540796	2537236
1789696651	73818	5081600	201	87693	16535	143376552	1189891683	88691	2541208	2540392
1789696682	73849	5078628	201	87604	17159	143451095	1190313990	88692	2541392	2537236
1789696712	73879	5079816	201	87831	17174	143524391	1190869612	88682	2542580	2537236
1789696743	73910	5078580	201	87709	17362	143575805	1191346431	88666	2541344	2537236
1789696773	73940	5079844	201	87916	18097	143624245	1191744879	88658	2542604	2537240
1789696804	73971	5077448	201	88628	19465	143668132	1192185251	88662	2540208	2537240
1789696835	74002	5077448	201	88447	19707	143712903	1192614314	88650	2540208	2537240
1789696865	74032	5077936	201	89641	20285	143788457	1193151443	88635	2540696	2537240
1789696896	74063	5078496	201	90179	20514	143860442	1193542450	88636	2541256	2537240
1789696926	74093	5079108	201	90403	20429	143909168	1194004763	88625	2541868	2537240
1789696957	74124	5078572	201	90035	20599	143989420	1194423463	88628	2541332	2537240
1789696988	74155	5077460	201	90066	20715	144061883	1194832189	88628	2540220	2537240
1789697019	74186	5077464	201	89845	19968	144109899	1195207012	88626	2540220	2537244
1789697049	74216	5077464	201	91363	19991	144158059	1195541629	88622	2540220	2537244
1789697080	74247	5077464	201	90702	19613	144230903	1196046494	88623	2540220	2537244
1789697110	74277	5079784	201	90338	19360	144277896	1196330861	88623	2540288	2539496
1789697141	74308	5084772	201	86993	18005	144326297	1196701178	88640	2547420	2537352
1789697171	74338	5079624	201	87872	18568	144398964	1197072526	88635	2542272	2537352
1789697202	74369	5079572	201	87934	17901	144444524	1197513042	88641	2542220	2537352
1789697232	74399	5078732	201	88433	18054	144493014	1198031723	88630	2541380	2537352
1789697263	74430	5082908	201	88075	17906	144570558	1198580768	88634	2540288	2542620
1789697293	74460	5104456	201	87895	17380	144619415	1199057850	88628	2540812	2563644
1789697324	74491	5102060	201	87784	17902	144694739	1199571180	88642	2543428	2558632
1789697354	74521	5103468	201	87672	17603	144744305	1199971142	88648	2541748	2561720
1789697385	74552	5105124	201	86830	17129	144842428	1200467065	88652	2541504	2563620
1789697415	74582	5102036	201	84518	16908	144868601	1201012457	88661	2540316	2561720
1789697446	74613	5104136	201	86763	17419	144941894	1201618899	88653	2541896	2562240
1789697476	74643	5114240	201	87534	16926	145012512	1202161287	88634	2544940	2569300
1789697506	74673	5117640	201	88867	17636	145036763	1202614071	88620	2547664	2569976
1789697537	74704	5109304	201	87350	16892	145129706	1203107151	88626	2539528	2569776
1789697568	74735	5106964	201	88621	18209	145172714	1203549039	88607	2537188	2569776
1789697598	74765	5106836	201	87593	17862	145248449	1204023221	88598	2537060	2569776
1789697629	74796	5110080	201	87902	17247	145320103	1204405809	88598	2538488	2571592
1789697660	74827	5108264	201	88316	18097	145344346	1204701310	88596	2538488	2569776
1789697690	74857	5108264	201	88430	17709	145420355	1205063180	88584	2538488	2569776
1789697721	74888	5113732	201	88829	17492	145465194	1205540876	88569	2540636	2573096
1789697752	74919	5114500	201	88415	17479	145559226	1205940017	88558	2544724	2569776
1789697783	74950	5120412	201	89308	17368	145608613	1206342684	88536	2550584	2569828
1789697813	74980	5108316	201	86768	16998	145657125	1206625807	88606	2538488	2569828
1789697844	75011	5108316	201	87362	17938	145754328	1206945308	88617	2538488	2569828
1789697875	75042	5108316	201	88223	17600	145778307	1207430291	88612	2538488	2569828
1789697905	75072	5108316	201	87593	16929	145851939	1207834352	88617	2538488	2569828
1789697936	75103	5109432	201	87203	17633	145901352	1208287659	88623	2539604	2569828
1789697966	75133	5110128	201	87608	17127	145972877	1208696559	88621	2540300	2569828
1789697997	75164	5108296	201	87841	17413	145997165	1209065381	88616	2538476	2569820
1789698027	75194	5110196	201	86505	17115	146070802	1209452946	88626	2538476	2571720
1789698057	75224	5109320	201	87896	17162	146146511	1210076190	88615	2539460	2569860
1789698088	75255	5108336	201	87933	17361	146193774	1210458487	88640	2538476	2569860
1789698118	75285	5108336	201	87357	17602	146242382	1210991303	88639	2538476	2569860
1789698149	75316	5108340	201	87375	18278	146315162	1211464920	88648	2538480	2569860
1789698179	75346	5115988	201	87924	18092	146339178	1211913410	88644	2546128	2569860
1789698209	75376	5112040	201	88724	18526	146412166	1212424320	88639	2542180	2569860
1789698240	75407	5109972	201	90337	18623	146479052	1212898156	88624	2540112	2569860
1789698270	75437	5108332	201	88747	18296	146527315	1213219261	88636	2538480	2569852
1789698301	75468	5117208	201	90009	18227	146602884	1213607861	88623	2547356	2569852
1789698332	75499	5110484	201	87514	17697	146675397	1213964481	88638	2540632	2569852
1789698362	75529	5106872	201	87223	16942	146725745	1214383862	88633	2537020	2569852
1789698393	75560	5114848	201	88051	17673	146752122	1214796985	88623	2540776	2574072
1789698424	75591	5115748	201	88970	17980	146849579	1215170497	88605	2545260	2570488
1789698454	75621	5116660	201	88725	17321	146921190	1215572119	88587	2546148	2570512
1789698485	75652	5117192	201	88090	17792	146969663	1215962320	88588	2547340	2569852
1789698515	75682	5122672	201	89399	18074	147042277	1216520974	88574	2552820	2569852
1789698546	75713	5110076	201	87363	17664	147115587	1216869282	88575	2540224	2569852
1789698576	75743	5110112	201	90090	19057	147168043	1217301920	88543	2540260	2569852
1789698607	75774	5110112	201	88321	18697	147215763	1217699270	88562	2540260	2569852
1789698637	75804	5112876	201	87952	18497	147264759	1218072326	88552	2541696	2571180
1789698668	75835	5111428	201	87753	18737	147312050	1218610736	88543	2540932	2570496
1789698699	75866	5114372	201	88498	18480	147360411	1219075117	88537	2544520	2569852
1789698730	75897	5112740	201	88116	18190	147454847	1219505866	88539	2542888	2569852
1789698760	75927	5112824	201	88603	17593	147507118	1220168959	88533	2542972	2569852
1789698791	75958	5110752	201	87998	17658	147555939	1220710673	88532	2540900	2569852
1789698821	75988	5110744	201	86339	17500	147629131	1221159140	88552	2540876	2569868
1789698852	76019	5115336	201	87677	18590	147676533	1221637912	88543	2545468	2569868
1789698882	76049	5112444	201	87198	19113	147724927	1222078430	88549	2542576	2569868
1789698913	76080	5118752	201	87205	17839	147796281	1222434654	88556	2548884	2569868
1789698943	76110	5124740	201	87855	18243	147869232	1222756322	88615	2554872	2569868
1789698974	76141	5110132	201	86978	18072	147941628	1223127569	88621	2540264	2569868
1789699004	76171	5120024	201	86663	18550	147990072	1223525258	88620	2550156	2569868
1789699035	76202	5114868	201	86910	18203	148063103	1223936381	88614	2545000	2569868
1789699065	76232	5111240	201	86942	17982	148112258	1224255219	88622	2541372	2569868
1789699095	76262	5121052	201	86733	16874	148159535	1224655910	88615	2551184	2569868
1789699126	76293	5120820	201	86530	16647	148256273	1224979000	88627	2550952	2569868
1789699156	76323	5116908	201	87759	17271	148302661	1225453348	88617	2547032	2569876
1789699187	76354	5111860	201	86914	16489	148375668	1225936830	88618	2541984	2569876
1789699217	76384	5110732	201	87068	16341	148426630	1226336251	88605	2540856	2569876
1789699247	76414	5110188	201	86036	15748	148475044	1226695704	88617	2540312	2569876
1789699278	76445	5110188	201	85141	16603	148523814	1227047504	88623	2540312	2569876
1789699309	76476	5115364	201	86569	17317	148578387	1227425530	88611	2545488	2569876
1789699339	76506	5111716	201	85427	16866	148651326	1227849307	88606	2541840	2569876
1789699370	76537	5118848	201	87706	16710	148701458	1228393798	88587	2548960	2569888
1789699401	76568	5110224	201	87529	16254	148749602	1229017240	88629	2540336	2569888
1789699431	76598	5110224	201	85857	16558	148797994	1229441647	88639	2540336	2569888
1789699462	76629	5112580	201	86767	17159	148869854	1229964756	88641	2542692	2569888
1789699492	76659	5110224	201	88574	18197	148918359	1230529610	88624	2540336	2569888
1789699523	76690	5117376	201	86982	16768	148988869	1231087799	88607	2547488	2569888
1789699554	76721	5113700	201	88023	17912	149036149	1231535799	88613	2543812	2569888
1789699584	76751	5120040	201	88087	17306	149109877	1232063905	88599	2548896	2571144
1789699615	76782	5113860	201	88329	18266	149183343	1232383672	88598	2543972	2569888
1789699646	76813	5114148	201	88363	19002	149207374	1232729313	88592	2544260	2569888
1789699677	76844	5110848	201	90319	18266	149283457	1233095805	88589	2540960	2569888
1789699707	76874	5112404	201	89609	19212	149358767	1233451022	88588	2542516	2569888
1789699738	76905	5112112	201	88828	18078	149406828	1233853333	88587	2542224	2569888
1789699768	76935	5110232	201	89642	18746	149479755	1234174281	88586	2540344	2569888
1789699799	76966	5110228	201	88609	17181	149528220	1234535817	88588	2540344	2569884
1789699829	76996	5117312	201	87421	17110	149577218	1234950766	88591	2546192	2571120
1789699860	77027	5110828	201	87015	17426	149622713	1235379664	88591	2540924	2569904
1789699890	77057	5110828	201	86843	17317	149722270	1235850197	88600	2540924	2569904
1789699920	77087	5112696	201	85861	16486	149750624	1236260259	88604	2541524	2571172
1789699951	77118	5110248	201	86640	16263	149799738	1236715905	88593	2540344	2569904
1789699981	77148	5114348	201	86807	16693	149873879	1237083059	88592	2540344	2574004
1789700012	77179	5113908	201	85656	17022	149925298	1237589287	88606	2540344	2573564
1789700042	77209	5115212	201	84715	16755	150025634	1238043809	88617	2540344	2574868
1789700073	77240	5123496	201	86540	17235	150076080	1238714904	88604	2550320	2573176
1789700103	77270	5114144	201	87179	16538	150124890	1239173354	88594	2540968	2573176
1789700134	77301	5114128	201	85861	16776	150170989	1239661865	88604	2540952	2573176
1789700164	77331	5123028	201	87896	16576	150218786	1240243568	88578	2549852	2573176
1789700195	77362	5124708	201	86373	16620	150291372	1240617977	88602	2544100	2580608
1789700225	77392	5135492	201	88423	17651	150337928	1241037132	88585	2554884	2580608
1789700256	77423	5127188	201	88448	18910	150362227	1241395651	88575	2544100	2583088
1789700287	77454	5129036	201	87876	17613	150458185	1241890553	88566	2544100	2584936
1789700318	77485	5130904	201	89094	18248	150507180	1242268693	88562	2544100	2586804
1789700348	77515	5131492	201	89166	17880	150604443	1242686596	88551	2544680	2586812
1789700379	77546	5131492	201	89638	18433	150655893	1243070525	88530	2544680	2586812
1789700410	77577	5136776	201	89021	17400	150731084	1243480531	88526	2549964	2586812
1789700441	77608	5141568	201	87818	16676	150781113	1243929945	88520	2554708	2586860
1789700471	77638	5131908	201	86932	16666	150854366	1244208834	88514	2545048	2586860
1789700502	77669	5133496	201	87537	15105	150903169	1244675228	88510	2545348	2588148
1789700532	77699	5131924	201	84637	16836	150951390	1244977132	88529	2544680	2587244
1789700563	77730	5139584	201	84376	15959	151023850	1245389158	88525	2546804	2592780
1789700593	77760	5141228	201	83330	16519	151078385	1245679878	88549	2544680	2596548
1789700624	77791	5141228	201	82675	15716	151102515	1245985215	88553	2544680	2596548
1789700654	77821	5141812	201	83068	16111	151151146	1246545173	88546	2545264	2596548
1789700684	77851	5147988	201	83303	15992	151223316	1247063540	88546	2550928	2597060
1789700715	77882	5141356	201	82397	15212	151272304	1247526576	88561	2544564	2596792
1789700745	77912	5153256	201	82531	15765	151341387	1248119919	88561	2556460	2596796
1789700776	77943	5141384	201	82153	15665	151390576	1248558796	88580	2544588	2596796
1789700806	77973	5140804	201	82787	16648	151439380	1248954407	88577	2544008	2596796
1789700837	78004	5140804	201	83113	17237	151484888	1249430377	88581	2544008	2596796
1789700867	78034	5141836	201	84923	18137	151529132	1249964954	88571	2545040	2596796
1789700898	78065	5140808	201	84570	17797	151600587	1250373877	88577	2544012	2596796
1789700928	78095	5140784	201	84341	17510	151672525	1250759781	88578	2544000	2596784
1789700959	78126	5140792	201	84106	17928	151720844	1251129837	88571	2544004	2596788
1789700989	78156	5140796	201	83495	18131	151769802	1251445553	88647	2544004	2596792
1789701019	78186	5144900	201	83650	17984	151819698	1251878924	88636	2544008	2600892
1789701050	78217	5140808	201	83374	17725	151867650	1252125237	88638	2544016	2596792
1789701080	78247	5142544	201	84199	17214	151944633	1252546563	88622	2545752	2596792
1789701110	78277	5142556	201	84129	17231	152017483	1252894012	88609	2545764	2596792
1789701141	78308	5141388	201	83318	16007	152093832	1253393443	88594	2544596	2596792
1789701171	78338	5140812	201	83397	17123	152142124	1253729222	88597	2544016	2596796
1789701202	78369	5140824	201	84262	16714	152219381	1254157096	88574	2544016	2596808
1789701232	78399	5141404	201	84651	16750	152244114	1254623630	88564	2544596	2596808
1789701262	78429	5141440	201	85086	16443	152317266	1254983109	88553	2544596	2596844
1789701293	78460	5154692	201	85715	16344	152416755	1255366968	88530	2557848	2596844
1789701323	78490	5148984	201	85555	16418	152465907	1255742156	88521	2552140	2596844
1789701354	78521	5133348	201	82965	15974	152517127	1256192512	88539	2536504	2596844
1789701384	78551	5151680	201	84221	16695	152566029	1256699612	88528	2554836	2596844
1789701415	78582	5135416	201	83049	15468	152615630	1257342178	88518	2538572	2596844
1789701445	78612	5140936	201	82028	16732	152685999	1257826108	88540	2544092	2596844
1789701475	78642	5130036	201	83245	16606	152710305	1258370088	88532	2533192	2596844
1789701506	78673	5129616	201	83388	17231	152805909	1258764548	88535	2532772	2596844
1789701536	78703	5130352	201	84453	17698	152829315	1259235330	88541	2533500	2596852
1789701567	78734	5130532	201	84839	17777	152877729	1259723537	88536	2533680	2596852
1789701597	78764	5134004	201	85391	19006	152947419	1260164143	88536	2537336	2596668
1789701628	78795	5129968	201	85407	18905	152996039	1260528110	88538	2533280	2596688
1789701658	78825	5140804	201	85450	17654	153070383	1260859311	88542	2544116	2596688
1789701689	78856	5131848	201	85284	17269	153117513	1261242697	88538	2535152	2596696
1789701719	78886	5142680	201	87432	17163	153165781	1261712399	88538	2545976	2596704
1789701749	78916	5129120	201	87066	17682	153262607	1262055280	88526	2539928	2589192
1789701780	78947	5126976	201	87052	16692	153287201	1262498206	88522	2537784	2589192
1789701810	78977	5129432	201	87333	17055	153359888	1262852657	88519	2537784	2591648
1789701840	79007	5131156	201	84967	15789	153438412	1263408452	88533	2541964	2589192
1789701871	79038	5126016	201	87199	16401	153511574	1263846346	88525	2537784	2588232
1789701901	79068	5126624	201	88372	17511	153560899	1264247356	88521	2538392	2588232
1789701932	79099	5131796	201	88624	17244	153633924	1264721375	88511	2543556	2588240
1789701962	79129	5129188	201	87418	16820	153686450	1265127997	88503	2540948	2588240
1789701993	79160	5129780	201	88992	17146	153737671	1265730902	88492	2540936	2588844
1789702024	79191	5129176	201	87884	17621	153786884	1266135172	88498	2540936	2588240
1789702054	79221	5131168	201	88050	16967	153862965	1266499300	88485	2542928	2588240
1789702085	79252	5131824	201	87386	17710	153912072	1267135793	88500	2543584	2588240
1789702116	79283	5133768	201	88469	17093	153983827	1267635202	88482	2544904	2588864
1789702146	79313	5132692	201	88429	17689	154031155	1268140154	88467	2544452	2588240
1789702177	79344	5135576	201	89176	16477	154103457	1268673477	88454	2547336	2588240
1789702208	79375	5132728	201	88598	18607	154150489	1269085977	88459	2544488	2588240
1789702238	79405	5131604	201	89771	18351	154174318	1269569554	88428	2543364	2588240
1789702269	79436	5141080	201	88812	18381	154269524	1270032833	88415	2552840	2588240
1789702299	79466	5131336	201	88438	19346	154315136	1270372550	88431	2543088	2588248
